gene_id	TPM	file_accession
ENSG00000013503	0.51	ENCFF016CBS
ENSG00000013523	1.2	ENCFF016CBS
ENSG00000013561	4.5	ENCFF016CBS
ENSG00000013563	2.13	ENCFF016CBS
ENSG00000013573	3.13	ENCFF016CBS
ENSG00000013583	4.27	ENCFF016CBS
ENSG00000013588	0.69	ENCFF016CBS
ENSG00000013810	1.64	ENCFF016CBS
ENSG00000014123	1.58	ENCFF016CBS
ENSG00000014138	1.79	ENCFF016CBS
ENSG00000014164	0.61	ENCFF016CBS
ENSG00000014216	6.91	ENCFF016CBS
ENSG00000014641	9.68	ENCFF016CBS
ENSG00000014824	2.21	ENCFF016CBS
ENSG00000014919	2.4	ENCFF016CBS
ENSG00000015133	2.32	ENCFF016CBS
ENSG00000015153	4.08	ENCFF016CBS
ENSG00000015171	4.05	ENCFF016CBS
ENSG00000015285	1.66	ENCFF016CBS
ENSG00000015475	2.74	ENCFF016CBS
ENSG00000015479	13.08	ENCFF016CBS
ENSG00000015532	1.48	ENCFF016CBS
ENSG00000015568	2.79	ENCFF016CBS
ENSG00000015676	3.14	ENCFF016CBS
ENSG00000016864	3.93	ENCFF016CBS
ENSG00000017260	3.87	ENCFF016CBS
ENSG00000017427	10.2	ENCFF016CBS
ENSG00000017797	3.21	ENCFF016CBS
ENSG00000018189	5.57	ENCFF016CBS
ENSG00000018280	13.9	ENCFF016CBS
ENSG00000018408	8.27	ENCFF016CBS
ENSG00000018510	1.17	ENCFF016CBS
ENSG00000018610	1.44	ENCFF016CBS
ENSG00000018625	5.38	ENCFF016CBS
ENSG00000018699	1.05	ENCFF016CBS
ENSG00000019144	17.37	ENCFF016CBS
ENSG00000019169	4.49	ENCFF016CBS
ENSG00000019485	0.99	ENCFF016CBS
ENSG00000019549	2.4	ENCFF016CBS
ENSG00000019582	44.88	ENCFF016CBS
ENSG00000019991	0.68	ENCFF016CBS
ENSG00000019995	2.18	ENCFF016CBS
ENSG00000020129	1.08	ENCFF016CBS
ENSG00000020181	3.01	ENCFF016CBS
ENSG00000020256	0.59	ENCFF016CBS
ENSG00000020426	1.88	ENCFF016CBS
ENSG00000020577	2.16	ENCFF016CBS
ENSG00000020922	1.33	ENCFF016CBS
ENSG00000021300	0.53	ENCFF016CBS
ENSG00000021355	3.46	ENCFF016CBS
ENSG00000021574	1.33	ENCFF016CBS
ENSG00000021762	4.3	ENCFF016CBS
ENSG00000021776	2.02	ENCFF016CBS
ENSG00000021826	0.55	ENCFF016CBS
ENSG00000022267	22.99	ENCFF016CBS
ENSG00000022277	4.0	ENCFF016CBS
ENSG00000022567	0.97	ENCFF016CBS
ENSG00000022840	12.29	ENCFF016CBS
ENSG00000022976	0.81	ENCFF016CBS
ENSG00000023041	2.28	ENCFF016CBS
ENSG00000023191	13.86	ENCFF016CBS
ENSG00000023228	4.74	ENCFF016CBS
ENSG00000023287	3.76	ENCFF016CBS
ENSG00000023318	1.36	ENCFF016CBS
ENSG00000023330	1.87	ENCFF016CBS
ENSG00000023445	0.63	ENCFF016CBS
ENSG00000023516	2.7	ENCFF016CBS
ENSG00000023572	0.61	ENCFF016CBS
ENSG00000023697	3.03	ENCFF016CBS
ENSG00000023734	3.07	ENCFF016CBS
ENSG00000023839	0.56	ENCFF016CBS
ENSG00000023892	0.51	ENCFF016CBS
ENSG00000023902	2.45	ENCFF016CBS
ENSG00000023909	1.06	ENCFF016CBS
ENSG00000024048	2.73	ENCFF016CBS
ENSG00000024422	11.75	ENCFF016CBS
ENSG00000024862	1.64	ENCFF016CBS
ENSG00000025039	0.89	ENCFF016CBS
ENSG00000025156	1.25	ENCFF016CBS
ENSG00000025293	4.56	ENCFF016CBS
ENSG00000025434	14.52	ENCFF016CBS
ENSG00000025708	8.86	ENCFF016CBS
ENSG00000025770	3.07	ENCFF016CBS
ENSG00000025772	0.58	ENCFF016CBS
ENSG00000025796	2.59	ENCFF016CBS
ENSG00000025800	2.25	ENCFF016CBS
ENSG00000026025	209.31	ENCFF016CBS
ENSG00000026036	0.81	ENCFF016CBS
ENSG00000026103	2.06	ENCFF016CBS
ENSG00000026297	8.23	ENCFF016CBS
ENSG00000026508	5.94	ENCFF016CBS
ENSG00000026652	0.53	ENCFF016CBS
ENSG00000026950	1.56	ENCFF016CBS
ENSG00000027001	1.56	ENCFF016CBS
ENSG00000027075	4.76	ENCFF016CBS
ENSG00000027697	16.49	ENCFF016CBS
ENSG00000027847	1.24	ENCFF016CBS
ENSG00000028116	1.56	ENCFF016CBS
ENSG00000028137	6.57	ENCFF016CBS
ENSG00000028203	3.91	ENCFF016CBS
ENSG00000028310	2.84	ENCFF016CBS
ENSG00000028528	6.63	ENCFF016CBS
ENSG00000028839	0.72	ENCFF016CBS
ENSG00000029363	10.71	ENCFF016CBS
ENSG00000029364	5.13	ENCFF016CBS
ENSG00000029725	3.49	ENCFF016CBS
ENSG00000030066	2.56	ENCFF016CBS
ENSG00000030110	0.65	ENCFF016CBS
ENSG00000030419	1.14	ENCFF016CBS
ENSG00000030582	18.74	ENCFF016CBS
ENSG00000031003	2.31	ENCFF016CBS
ENSG00000031081	3.89	ENCFF016CBS
ENSG00000031698	6.94	ENCFF016CBS
ENSG00000031823	3.83	ENCFF016CBS
