gene_id	TPM	file_accession
ENSG00000049089	1.78	ENCFF918KPC
ENSG00000049130	1.28	ENCFF918KPC
ENSG00000049192	0.97	ENCFF918KPC
ENSG00000049245	2.98	ENCFF918KPC
ENSG00000049246	1.25	ENCFF918KPC
ENSG00000049283	2.45	ENCFF918KPC
ENSG00000049323	3.01	ENCFF918KPC
ENSG00000049449	1.0	ENCFF918KPC
ENSG00000049540	1.7	ENCFF918KPC
ENSG00000049541	0.56	ENCFF918KPC
ENSG00000049618	0.88	ENCFF918KPC
ENSG00000049656	2.03	ENCFF918KPC
ENSG00000049759	1.96	ENCFF918KPC
ENSG00000049860	0.99	ENCFF918KPC
ENSG00000049883	1.27	ENCFF918KPC
ENSG00000050130	0.59	ENCFF918KPC
ENSG00000050165	1.43	ENCFF918KPC
ENSG00000050405	1.6	ENCFF918KPC
ENSG00000050426	11.83	ENCFF918KPC
ENSG00000050628	0.92	ENCFF918KPC
ENSG00000050748	0.72	ENCFF918KPC
ENSG00000050820	1.39	ENCFF918KPC
ENSG00000051009	0.88	ENCFF918KPC
ENSG00000051108	4.27	ENCFF918KPC
ENSG00000051523	1.72	ENCFF918KPC
ENSG00000051620	3.31	ENCFF918KPC
ENSG00000051825	1.04	ENCFF918KPC
ENSG00000052126	1.05	ENCFF918KPC
ENSG00000052344	1.58	ENCFF918KPC
ENSG00000052723	0.53	ENCFF918KPC
ENSG00000052795	0.87	ENCFF918KPC
ENSG00000052802	0.72	ENCFF918KPC
ENSG00000052841	5.11	ENCFF918KPC
ENSG00000053254	2.83	ENCFF918KPC
ENSG00000053438	1.13	ENCFF918KPC
ENSG00000053501	2.55	ENCFF918KPC
ENSG00000053747	0.9	ENCFF918KPC
ENSG00000053900	1.63	ENCFF918KPC
ENSG00000053918	1.71	ENCFF918KPC
ENSG00000054118	0.83	ENCFF918KPC
ENSG00000054148	0.87	ENCFF918KPC
ENSG00000054267	0.52	ENCFF918KPC
ENSG00000054523	0.61	ENCFF918KPC
ENSG00000054611	1.19	ENCFF918KPC
ENSG00000054654	1.88	ENCFF918KPC
ENSG00000054690	3.06	ENCFF918KPC
ENSG00000054965	0.57	ENCFF918KPC
ENSG00000055044	2.38	ENCFF918KPC
ENSG00000055070	1.95	ENCFF918KPC
ENSG00000055118	1.74	ENCFF918KPC
ENSG00000055130	0.57	ENCFF918KPC
ENSG00000055147	0.51	ENCFF918KPC
ENSG00000055163	3.64	ENCFF918KPC
ENSG00000055208	2.73	ENCFF918KPC
