gene_id	TPM	file_accession
ENSG00000110841	2.67	ENCFF408GFZ
ENSG00000110848	0.92	ENCFF408GFZ
ENSG00000110851	2.81	ENCFF408GFZ
ENSG00000110852	3.47	ENCFF408GFZ
ENSG00000110871	1.9	ENCFF408GFZ
ENSG00000110876	0.88	ENCFF408GFZ
ENSG00000110880	12.94	ENCFF408GFZ
ENSG00000110888	1.39	ENCFF408GFZ
ENSG00000110906	4.37	ENCFF408GFZ
ENSG00000110911	2.7	ENCFF408GFZ
ENSG00000110917	5.8	ENCFF408GFZ
ENSG00000110925	1.46	ENCFF408GFZ
ENSG00000110931	1.55	ENCFF408GFZ
ENSG00000110955	51.61	ENCFF408GFZ
ENSG00000110958	8.91	ENCFF408GFZ
ENSG00000111011	5.88	ENCFF408GFZ
ENSG00000111052	0.74	ENCFF408GFZ
ENSG00000111058	5.68	ENCFF408GFZ
ENSG00000111077	9.41	ENCFF408GFZ
ENSG00000111142	4.98	ENCFF408GFZ
ENSG00000111144	3.55	ENCFF408GFZ
ENSG00000111145	2.3	ENCFF408GFZ
ENSG00000111196	0.98	ENCFF408GFZ
ENSG00000111203	1.23	ENCFF408GFZ
ENSG00000111215	2.55	ENCFF408GFZ
ENSG00000111224	0.55	ENCFF408GFZ
ENSG00000111229	24.73	ENCFF408GFZ
ENSG00000111231	1.74	ENCFF408GFZ
ENSG00000111237	10.18	ENCFF408GFZ
ENSG00000111252	1.74	ENCFF408GFZ
ENSG00000111261	0.66	ENCFF408GFZ
ENSG00000111266	1.04	ENCFF408GFZ
ENSG00000111269	5.85	ENCFF408GFZ
ENSG00000111271	0.68	ENCFF408GFZ
ENSG00000111275	11.79	ENCFF408GFZ
ENSG00000111276	2.79	ENCFF408GFZ
ENSG00000111300	1.96	ENCFF408GFZ
ENSG00000111321	4.89	ENCFF408GFZ
ENSG00000111328	12.49	ENCFF408GFZ
ENSG00000111331	0.81	ENCFF408GFZ
ENSG00000111335	0.58	ENCFF408GFZ
ENSG00000111341	14.54	ENCFF408GFZ
ENSG00000111348	9.61	ENCFF408GFZ
ENSG00000111358	1.98	ENCFF408GFZ
ENSG00000111361	3.63	ENCFF408GFZ
ENSG00000111364	1.16	ENCFF408GFZ
ENSG00000111371	0.53	ENCFF408GFZ
ENSG00000111412	0.6	ENCFF408GFZ
ENSG00000111450	2.08	ENCFF408GFZ
ENSG00000111452	1.68	ENCFF408GFZ
ENSG00000111481	3.75	ENCFF408GFZ
ENSG00000111530	4.71	ENCFF408GFZ
ENSG00000111540	4.37	ENCFF408GFZ
ENSG00000111554	0.51	ENCFF408GFZ
ENSG00000111581	4.22	ENCFF408GFZ
ENSG00000111596	11.81	ENCFF408GFZ
ENSG00000111605	2.6	ENCFF408GFZ
ENSG00000111615	4.11	ENCFF408GFZ
ENSG00000111639	6.1	ENCFF408GFZ
ENSG00000111640	53.41	ENCFF408GFZ
ENSG00000111641	2.94	ENCFF408GFZ
ENSG00000111642	5.79	ENCFF408GFZ
ENSG00000111647	3.04	ENCFF408GFZ
ENSG00000111652	2.4	ENCFF408GFZ
ENSG00000111653	0.83	ENCFF408GFZ
ENSG00000111666	7.35	ENCFF408GFZ
ENSG00000111667	1.9	ENCFF408GFZ
ENSG00000111669	20.15	ENCFF408GFZ
ENSG00000111670	1.99	ENCFF408GFZ
ENSG00000111676	4.43	ENCFF408GFZ
ENSG00000111678	14.33	ENCFF408GFZ
ENSG00000111679	1.4	ENCFF408GFZ
ENSG00000111684	1.68	ENCFF408GFZ
ENSG00000111707	1.46	ENCFF408GFZ
ENSG00000111711	4.27	ENCFF408GFZ
ENSG00000111716	30.01	ENCFF408GFZ
ENSG00000111725	0.96	ENCFF408GFZ
ENSG00000111726	1.39	ENCFF408GFZ
ENSG00000111727	2.15	ENCFF408GFZ
ENSG00000111729	0.57	ENCFF408GFZ
ENSG00000111731	3.48	ENCFF408GFZ
ENSG00000111737	1.21	ENCFF408GFZ
ENSG00000111752	1.56	ENCFF408GFZ
ENSG00000111775	34.86	ENCFF408GFZ
ENSG00000111785	1.27	ENCFF408GFZ
ENSG00000111786	4.27	ENCFF408GFZ
ENSG00000111790	4.94	ENCFF408GFZ
ENSG00000111799	18.58	ENCFF408GFZ
ENSG00000111801	0.66	ENCFF408GFZ
ENSG00000111802	2.82	ENCFF408GFZ
ENSG00000111817	8.6	ENCFF408GFZ
ENSG00000111832	4.35	ENCFF408GFZ
ENSG00000111843	10.61	ENCFF408GFZ
ENSG00000111845	1.47	ENCFF408GFZ
ENSG00000111850	0.89	ENCFF408GFZ
ENSG00000111859	6.15	ENCFF408GFZ
ENSG00000111860	1.09	ENCFF408GFZ
ENSG00000111875	0.7	ENCFF408GFZ
ENSG00000111877	1.02	ENCFF408GFZ
ENSG00000111880	1.38	ENCFF408GFZ
ENSG00000111885	28.98	ENCFF408GFZ
ENSG00000111897	21.68	ENCFF408GFZ
ENSG00000111906	5.25	ENCFF408GFZ
ENSG00000111907	1.88	ENCFF408GFZ
ENSG00000111911	0.87	ENCFF408GFZ
ENSG00000111912	4.45	ENCFF408GFZ
ENSG00000111913	0.6	ENCFF408GFZ
ENSG00000111961	8.62	ENCFF408GFZ
ENSG00000111962	2.13	ENCFF408GFZ
ENSG00000112031	2.8	ENCFF408GFZ
ENSG00000112062	5.95	ENCFF408GFZ
ENSG00000112078	6.32	ENCFF408GFZ
ENSG00000112079	3.14	ENCFF408GFZ
ENSG00000112081	15.23	ENCFF408GFZ
ENSG00000112096	17.92	ENCFF408GFZ
ENSG00000112110	5.0	ENCFF408GFZ
ENSG00000112118	1.82	ENCFF408GFZ
ENSG00000112130	0.86	ENCFF408GFZ
ENSG00000112144	1.31	ENCFF408GFZ
ENSG00000112146	3.63	ENCFF408GFZ
ENSG00000112159	2.54	ENCFF408GFZ
ENSG00000112167	1.51	ENCFF408GFZ
ENSG00000112200	5.14	ENCFF408GFZ
ENSG00000112210	1.52	ENCFF408GFZ
ENSG00000112214	2.38	ENCFF408GFZ
ENSG00000112234	1.85	ENCFF408GFZ
ENSG00000112237	4.77	ENCFF408GFZ
ENSG00000112242	0.97	ENCFF408GFZ
ENSG00000112245	4.55	ENCFF408GFZ
ENSG00000112246	0.86	ENCFF408GFZ
ENSG00000112249	1.61	ENCFF408GFZ
ENSG00000112282	1.96	ENCFF408GFZ
ENSG00000112290	0.68	ENCFF408GFZ
ENSG00000112293	0.52	ENCFF408GFZ
ENSG00000112297	1.69	ENCFF408GFZ
ENSG00000112303	2.43	ENCFF408GFZ
ENSG00000112304	0.63	ENCFF408GFZ
ENSG00000112305	2.39	ENCFF408GFZ
ENSG00000112306	119.32	ENCFF408GFZ
ENSG00000112308	4.32	ENCFF408GFZ
ENSG00000112312	0.83	ENCFF408GFZ
ENSG00000112335	25.66	ENCFF408GFZ
ENSG00000112339	3.01	ENCFF408GFZ
ENSG00000112343	0.68	ENCFF408GFZ
ENSG00000112357	0.54	ENCFF408GFZ
ENSG00000112365	0.67	ENCFF408GFZ
ENSG00000112367	0.83	ENCFF408GFZ
ENSG00000112378	2.33	ENCFF408GFZ
ENSG00000112406	3.26	ENCFF408GFZ
ENSG00000112414	1.07	ENCFF408GFZ
ENSG00000112419	4.51	ENCFF408GFZ
ENSG00000112425	0.78	ENCFF408GFZ
ENSG00000112473	3.3	ENCFF408GFZ
ENSG00000112511	1.32	ENCFF408GFZ
ENSG00000112514	5.09	ENCFF408GFZ
ENSG00000112531	22.7	ENCFF408GFZ
ENSG00000112562	1.88	ENCFF408GFZ
ENSG00000112576	4.63	ENCFF408GFZ
ENSG00000112578	0.75	ENCFF408GFZ
ENSG00000112584	1.82	ENCFF408GFZ
ENSG00000112592	1.13	ENCFF408GFZ
ENSG00000112624	1.4	ENCFF408GFZ
ENSG00000112640	1.65	ENCFF408GFZ
ENSG00000112651	0.64	ENCFF408GFZ
ENSG00000112658	0.71	ENCFF408GFZ
ENSG00000112659	1.01	ENCFF408GFZ
ENSG00000112667	1.84	ENCFF408GFZ
ENSG00000112679	3.32	ENCFF408GFZ
ENSG00000112685	1.75	ENCFF408GFZ
ENSG00000112695	17.09	ENCFF408GFZ
ENSG00000112697	5.5	ENCFF408GFZ
ENSG00000112699	1.07	ENCFF408GFZ
ENSG00000112701	10.88	ENCFF408GFZ
ENSG00000112715	56.09	ENCFF408GFZ
ENSG00000112739	5.59	ENCFF408GFZ
ENSG00000112759	4.74	ENCFF408GFZ
ENSG00000112763	0.71	ENCFF408GFZ
ENSG00000112769	13.04	ENCFF408GFZ
ENSG00000112773	1.0	ENCFF408GFZ
ENSG00000112782	0.74	ENCFF408GFZ
ENSG00000112837	1.74	ENCFF408GFZ
ENSG00000112851	7.33	ENCFF408GFZ
ENSG00000112855	1.38	ENCFF408GFZ
ENSG00000112874	0.74	ENCFF408GFZ
ENSG00000112893	3.38	ENCFF408GFZ
ENSG00000112936	4.45	ENCFF408GFZ
ENSG00000112941	1.56	ENCFF408GFZ
ENSG00000112964	19.18	ENCFF408GFZ
ENSG00000112972	1.92	ENCFF408GFZ
ENSG00000112977	3.28	ENCFF408GFZ
ENSG00000112983	3.02	ENCFF408GFZ
ENSG00000112992	6.06	ENCFF408GFZ
ENSG00000112996	4.05	ENCFF408GFZ
ENSG00000113013	9.65	ENCFF408GFZ
ENSG00000113048	2.95	ENCFF408GFZ
ENSG00000113068	7.12	ENCFF408GFZ
ENSG00000113070	2.98	ENCFF408GFZ
ENSG00000113083	1.37	ENCFF408GFZ
ENSG00000113108	0.84	ENCFF408GFZ
ENSG00000113119	0.7	ENCFF408GFZ
ENSG00000113140	48.71	ENCFF408GFZ
ENSG00000113141	7.16	ENCFF408GFZ
ENSG00000113161	0.95	ENCFF408GFZ
ENSG00000113163	4.59	ENCFF408GFZ
ENSG00000113194	1.99	ENCFF408GFZ
ENSG00000113231	5.43	ENCFF408GFZ
ENSG00000113240	3.18	ENCFF408GFZ
ENSG00000113263	0.55	ENCFF408GFZ
ENSG00000113269	13.91	ENCFF408GFZ
ENSG00000113272	0.52	ENCFF408GFZ
ENSG00000113273	0.95	ENCFF408GFZ
ENSG00000113282	5.84	ENCFF408GFZ
ENSG00000113296	1.74	ENCFF408GFZ
ENSG00000113300	1.23	ENCFF408GFZ
ENSG00000113312	4.29	ENCFF408GFZ
ENSG00000113318	1.28	ENCFF408GFZ
ENSG00000113319	1.7	ENCFF408GFZ
ENSG00000113328	10.95	ENCFF408GFZ
ENSG00000113360	2.38	ENCFF408GFZ
ENSG00000113369	3.16	ENCFF408GFZ
ENSG00000113384	7.54	ENCFF408GFZ
ENSG00000113387	28.66	ENCFF408GFZ
ENSG00000113389	1.63	ENCFF408GFZ
ENSG00000113391	2.29	ENCFF408GFZ
ENSG00000113407	8.81	ENCFF408GFZ
ENSG00000113441	8.31	ENCFF408GFZ
ENSG00000113448	1.46	ENCFF408GFZ
ENSG00000113456	0.84	ENCFF408GFZ
ENSG00000113460	2.08	ENCFF408GFZ
ENSG00000113504	0.79	ENCFF408GFZ
ENSG00000113522	5.34	ENCFF408GFZ
ENSG00000113532	0.87	ENCFF408GFZ
ENSG00000113552	1.94	ENCFF408GFZ
ENSG00000113558	18.88	ENCFF408GFZ
ENSG00000113569	1.75	ENCFF408GFZ
ENSG00000113575	3.92	ENCFF408GFZ
ENSG00000113580	10.75	ENCFF408GFZ
ENSG00000113583	4.07	ENCFF408GFZ
ENSG00000113593	4.38	ENCFF408GFZ
ENSG00000113594	12.67	ENCFF408GFZ
ENSG00000113595	0.94	ENCFF408GFZ
ENSG00000113597	0.98	ENCFF408GFZ
ENSG00000113615	2.37	ENCFF408GFZ
ENSG00000113621	2.84	ENCFF408GFZ
ENSG00000113638	1.3	ENCFF408GFZ
ENSG00000113643	4.43	ENCFF408GFZ
ENSG00000113648	17.16	ENCFF408GFZ
ENSG00000113649	7.36	ENCFF408GFZ
ENSG00000113657	1.95	ENCFF408GFZ
ENSG00000113658	3.5	ENCFF408GFZ
ENSG00000113712	12.92	ENCFF408GFZ
ENSG00000113716	1.87	ENCFF408GFZ
ENSG00000113719	8.12	ENCFF408GFZ
ENSG00000113721	9.11	ENCFF408GFZ
ENSG00000113732	21.07	ENCFF408GFZ
ENSG00000113742	3.62	ENCFF408GFZ
ENSG00000113758	1.65	ENCFF408GFZ
ENSG00000113761	0.52	ENCFF408GFZ
ENSG00000113790	1.46	ENCFF408GFZ
ENSG00000113810	1.18	ENCFF408GFZ
ENSG00000113811	6.24	ENCFF408GFZ
ENSG00000113812	1.42	ENCFF408GFZ
ENSG00000113838	0.62	ENCFF408GFZ
ENSG00000113845	4.69	ENCFF408GFZ
ENSG00000113851	5.14	ENCFF408GFZ
ENSG00000113916	22.82	ENCFF408GFZ
ENSG00000113966	0.63	ENCFF408GFZ
ENSG00000113971	3.33	ENCFF408GFZ
ENSG00000114013	0.76	ENCFF408GFZ
ENSG00000114019	5.7	ENCFF408GFZ
ENSG00000114021	2.83	ENCFF408GFZ
ENSG00000114023	1.76	ENCFF408GFZ
ENSG00000114026	1.13	ENCFF408GFZ
ENSG00000114030	3.37	ENCFF408GFZ
ENSG00000114054	1.82	ENCFF408GFZ
ENSG00000114062	5.96	ENCFF408GFZ
ENSG00000114098	8.49	ENCFF408GFZ
ENSG00000114107	0.81	ENCFF408GFZ
ENSG00000114120	5.82	ENCFF408GFZ
ENSG00000114125	4.39	ENCFF408GFZ
ENSG00000114126	14.7	ENCFF408GFZ
ENSG00000114127	5.1	ENCFF408GFZ
ENSG00000114166	2.71	ENCFF408GFZ
ENSG00000114209	6.34	ENCFF408GFZ
ENSG00000114279	0.74	ENCFF408GFZ
ENSG00000114302	2.48	ENCFF408GFZ
ENSG00000114315	1.81	ENCFF408GFZ
ENSG00000114316	1.91	ENCFF408GFZ
ENSG00000114331	4.34	ENCFF408GFZ
ENSG00000114346	0.9	ENCFF408GFZ
ENSG00000114353	14.49	ENCFF408GFZ
ENSG00000114354	8.05	ENCFF408GFZ
ENSG00000114383	1.09	ENCFF408GFZ
ENSG00000114388	0.89	ENCFF408GFZ
ENSG00000114391	118.64	ENCFF408GFZ
ENSG00000114395	1.36	ENCFF408GFZ
ENSG00000114416	7.55	ENCFF408GFZ
ENSG00000114423	8.69	ENCFF408GFZ
ENSG00000114439	2.36	ENCFF408GFZ
ENSG00000114446	3.29	ENCFF408GFZ
ENSG00000114450	1.64	ENCFF408GFZ
ENSG00000114473	1.35	ENCFF408GFZ
ENSG00000114480	11.31	ENCFF408GFZ
ENSG00000114491	15.04	ENCFF408GFZ
ENSG00000114503	2.55	ENCFF408GFZ
ENSG00000114520	3.37	ENCFF408GFZ
ENSG00000114541	2.15	ENCFF408GFZ
ENSG00000114544	1.37	ENCFF408GFZ
ENSG00000114554	0.81	ENCFF408GFZ
ENSG00000114573	3.64	ENCFF408GFZ
ENSG00000114626	1.08	ENCFF408GFZ
ENSG00000114648	0.63	ENCFF408GFZ
ENSG00000114650	1.99	ENCFF408GFZ
ENSG00000114670	0.53	ENCFF408GFZ
ENSG00000114686	7.24	ENCFF408GFZ
ENSG00000114698	5.93	ENCFF408GFZ
ENSG00000114737	1.6	ENCFF408GFZ
ENSG00000114738	1.58	ENCFF408GFZ
ENSG00000114742	1.61	ENCFF408GFZ
ENSG00000114744	1.5	ENCFF408GFZ
ENSG00000114745	1.79	ENCFF408GFZ
ENSG00000114767	0.89	ENCFF408GFZ
ENSG00000114770	1.63	ENCFF408GFZ
ENSG00000114779	2.83	ENCFF408GFZ
ENSG00000114784	3.86	ENCFF408GFZ
ENSG00000114790	2.78	ENCFF408GFZ
ENSG00000114796	4.2	ENCFF408GFZ
ENSG00000114812	0.59	ENCFF408GFZ
ENSG00000114841	0.58	ENCFF408GFZ
ENSG00000114850	7.17	ENCFF408GFZ
ENSG00000114853	1.49	ENCFF408GFZ
ENSG00000114857	8.95	ENCFF408GFZ
ENSG00000114861	2.69	ENCFF408GFZ
ENSG00000114867	13.73	ENCFF408GFZ
ENSG00000114902	6.64	ENCFF408GFZ
ENSG00000114904	0.56	ENCFF408GFZ
ENSG00000114933	1.51	ENCFF408GFZ
ENSG00000114942	22.97	ENCFF408GFZ
ENSG00000114956	3.32	ENCFF408GFZ
ENSG00000114978	6.41	ENCFF408GFZ
ENSG00000114982	2.2	ENCFF408GFZ
ENSG00000114988	1.01	ENCFF408GFZ
ENSG00000114999	1.38	ENCFF408GFZ
ENSG00000115020	2.67	ENCFF408GFZ
ENSG00000115042	1.1	ENCFF408GFZ
ENSG00000115053	15.24	ENCFF408GFZ
ENSG00000115073	1.94	ENCFF408GFZ
ENSG00000115084	6.44	ENCFF408GFZ
ENSG00000115091	8.03	ENCFF408GFZ
ENSG00000115107	1.1	ENCFF408GFZ
ENSG00000115109	1.61	ENCFF408GFZ
ENSG00000115128	9.95	ENCFF408GFZ
ENSG00000115129	0.65	ENCFF408GFZ
ENSG00000115137	1.32	ENCFF408GFZ
ENSG00000115145	2.21	ENCFF408GFZ
ENSG00000115159	6.91	ENCFF408GFZ
ENSG00000115165	0.7	ENCFF408GFZ
ENSG00000115170	3.05	ENCFF408GFZ
ENSG00000115183	2.4	ENCFF408GFZ
ENSG00000115204	4.78	ENCFF408GFZ
ENSG00000115207	1.73	ENCFF408GFZ
ENSG00000115211	2.72	ENCFF408GFZ
ENSG00000115216	2.93	ENCFF408GFZ
ENSG00000115226	2.44	ENCFF408GFZ
ENSG00000115233	4.53	ENCFF408GFZ
ENSG00000115234	4.41	ENCFF408GFZ
ENSG00000115239	1.59	ENCFF408GFZ
ENSG00000115241	1.74	ENCFF408GFZ
ENSG00000115252	0.57	ENCFF408GFZ
ENSG00000115267	0.67	ENCFF408GFZ
ENSG00000115268	125.16	ENCFF408GFZ
ENSG00000115271	4.58	ENCFF408GFZ
ENSG00000115275	1.06	ENCFF408GFZ
ENSG00000115282	0.8	ENCFF408GFZ
ENSG00000115286	2.37	ENCFF408GFZ
ENSG00000115289	0.56	ENCFF408GFZ
ENSG00000115290	1.37	ENCFF408GFZ
ENSG00000115295	5.69	ENCFF408GFZ
ENSG00000115306	44.13	ENCFF408GFZ
ENSG00000115307	6.29	ENCFF408GFZ
ENSG00000115310	28.56	ENCFF408GFZ
ENSG00000115317	0.94	ENCFF408GFZ
ENSG00000115325	0.69	ENCFF408GFZ
ENSG00000115350	2.8	ENCFF408GFZ
ENSG00000115355	3.08	ENCFF408GFZ
ENSG00000115361	0.94	ENCFF408GFZ
ENSG00000115364	2.41	ENCFF408GFZ
ENSG00000115365	2.29	ENCFF408GFZ
ENSG00000115368	3.0	ENCFF408GFZ
ENSG00000115380	17.93	ENCFF408GFZ
ENSG00000115392	0.82	ENCFF408GFZ
ENSG00000115414	13.1	ENCFF408GFZ
ENSG00000115415	3.46	ENCFF408GFZ
ENSG00000115419	8.56	ENCFF408GFZ
ENSG00000115421	1.07	ENCFF408GFZ
ENSG00000115425	1.58	ENCFF408GFZ
ENSG00000115446	3.54	ENCFF408GFZ
ENSG00000115457	1.59	ENCFF408GFZ
ENSG00000115459	2.52	ENCFF408GFZ
ENSG00000115461	38.33	ENCFF408GFZ
ENSG00000115464	13.81	ENCFF408GFZ
ENSG00000115484	7.84	ENCFF408GFZ
ENSG00000115486	1.92	ENCFF408GFZ
ENSG00000115504	5.55	ENCFF408GFZ
ENSG00000115514	4.51	ENCFF408GFZ
ENSG00000115520	2.34	ENCFF408GFZ
ENSG00000115524	31.37	ENCFF408GFZ
ENSG00000115525	2.59	ENCFF408GFZ
ENSG00000115539	1.08	ENCFF408GFZ
ENSG00000115540	2.72	ENCFF408GFZ
ENSG00000115541	17.48	ENCFF408GFZ
ENSG00000115548	2.81	ENCFF408GFZ
ENSG00000115561	6.92	ENCFF408GFZ
ENSG00000115568	0.53	ENCFF408GFZ
ENSG00000115590	1.67	ENCFF408GFZ
ENSG00000115594	23.48	ENCFF408GFZ
ENSG00000115602	0.97	ENCFF408GFZ
ENSG00000115604	1.45	ENCFF408GFZ
ENSG00000115641	2.21	ENCFF408GFZ
ENSG00000115648	1.04	ENCFF408GFZ
ENSG00000115649	2.21	ENCFF408GFZ
ENSG00000115652	1.61	ENCFF408GFZ
ENSG00000115657	1.77	ENCFF408GFZ
ENSG00000115661	0.86	ENCFF408GFZ
ENSG00000115677	35.88	ENCFF408GFZ
ENSG00000115685	2.49	ENCFF408GFZ
ENSG00000115694	5.26	ENCFF408GFZ
ENSG00000115738	12.59	ENCFF408GFZ
ENSG00000115750	3.05	ENCFF408GFZ
ENSG00000115756	1.15	ENCFF408GFZ
ENSG00000115758	2.2	ENCFF408GFZ
ENSG00000115760	8.68	ENCFF408GFZ
ENSG00000115761	2.05	ENCFF408GFZ
ENSG00000115762	4.05	ENCFF408GFZ
ENSG00000115806	2.93	ENCFF408GFZ
ENSG00000115808	2.14	ENCFF408GFZ
ENSG00000115816	4.35	ENCFF408GFZ
ENSG00000115825	3.5	ENCFF408GFZ
ENSG00000115827	1.06	ENCFF408GFZ
ENSG00000115839	3.37	ENCFF408GFZ
ENSG00000115840	0.87	ENCFF408GFZ
ENSG00000115841	0.61	ENCFF408GFZ
ENSG00000115866	6.87	ENCFF408GFZ
ENSG00000115875	8.35	ENCFF408GFZ
ENSG00000115896	0.67	ENCFF408GFZ
ENSG00000115904	4.46	ENCFF408GFZ
ENSG00000115935	3.32	ENCFF408GFZ
ENSG00000115942	2.16	ENCFF408GFZ
ENSG00000115944	8.69	ENCFF408GFZ
ENSG00000115946	1.77	ENCFF408GFZ
ENSG00000115947	2.39	ENCFF408GFZ
ENSG00000115956	2.07	ENCFF408GFZ
ENSG00000115963	8.68	ENCFF408GFZ
ENSG00000115966	5.03	ENCFF408GFZ
ENSG00000115970	4.42	ENCFF408GFZ
ENSG00000115977	3.17	ENCFF408GFZ
ENSG00000115993	6.4	ENCFF408GFZ
ENSG00000115998	1.06	ENCFF408GFZ
ENSG00000116001	4.63	ENCFF408GFZ
ENSG00000116005	5.05	ENCFF408GFZ
ENSG00000116016	23.11	ENCFF408GFZ
ENSG00000116030	5.81	ENCFF408GFZ
ENSG00000116044	9.6	ENCFF408GFZ
ENSG00000116062	1.71	ENCFF408GFZ
ENSG00000116095	0.8	ENCFF408GFZ
ENSG00000116096	2.84	ENCFF408GFZ
ENSG00000116106	3.2	ENCFF408GFZ
ENSG00000116117	2.42	ENCFF408GFZ
ENSG00000116120	1.59	ENCFF408GFZ
ENSG00000116127	2.13	ENCFF408GFZ
ENSG00000116132	7.09	ENCFF408GFZ
ENSG00000116133	4.22	ENCFF408GFZ
ENSG00000116138	1.38	ENCFF408GFZ
ENSG00000116141	1.07	ENCFF408GFZ
ENSG00000116157	1.18	ENCFF408GFZ
ENSG00000116161	17.38	ENCFF408GFZ
ENSG00000116171	11.42	ENCFF408GFZ
ENSG00000116191	0.77	ENCFF408GFZ
ENSG00000116194	14.94	ENCFF408GFZ
ENSG00000116198	4.68	ENCFF408GFZ
ENSG00000116199	2.72	ENCFF408GFZ
ENSG00000116209	21.12	ENCFF408GFZ
ENSG00000116212	0.59	ENCFF408GFZ
ENSG00000116213	1.27	ENCFF408GFZ
ENSG00000116221	3.49	ENCFF408GFZ
ENSG00000116237	4.48	ENCFF408GFZ
ENSG00000116251	14.96	ENCFF408GFZ
ENSG00000116260	1.03	ENCFF408GFZ
ENSG00000116266	5.98	ENCFF408GFZ
ENSG00000116273	0.55	ENCFF408GFZ
ENSG00000116285	19.13	ENCFF408GFZ
ENSG00000116288	14.14	ENCFF408GFZ
ENSG00000116337	1.25	ENCFF408GFZ
ENSG00000116350	5.05	ENCFF408GFZ
ENSG00000116353	1.2	ENCFF408GFZ
ENSG00000116406	4.08	ENCFF408GFZ
ENSG00000116455	2.3	ENCFF408GFZ
ENSG00000116459	16.77	ENCFF408GFZ
ENSG00000116473	10.28	ENCFF408GFZ
ENSG00000116478	2.01	ENCFF408GFZ
ENSG00000116489	12.06	ENCFF408GFZ
ENSG00000116497	1.3	ENCFF408GFZ
ENSG00000116514	1.13	ENCFF408GFZ
ENSG00000116521	2.4	ENCFF408GFZ
ENSG00000116539	5.79	ENCFF408GFZ
ENSG00000116560	14.73	ENCFF408GFZ
ENSG00000116574	0.93	ENCFF408GFZ
ENSG00000116580	2.34	ENCFF408GFZ
ENSG00000116584	4.8	ENCFF408GFZ
ENSG00000116586	3.19	ENCFF408GFZ
ENSG00000116604	1.22	ENCFF408GFZ
ENSG00000116641	4.8	ENCFF408GFZ
ENSG00000116649	2.2	ENCFF408GFZ
ENSG00000116667	7.38	ENCFF408GFZ
ENSG00000116668	0.68	ENCFF408GFZ
ENSG00000116670	1.31	ENCFF408GFZ
ENSG00000116678	0.91	ENCFF408GFZ
ENSG00000116679	6.77	ENCFF408GFZ
ENSG00000116685	2.4	ENCFF408GFZ
ENSG00000116688	3.05	ENCFF408GFZ
ENSG00000116690	5.6	ENCFF408GFZ
ENSG00000116691	1.05	ENCFF408GFZ
ENSG00000116698	2.08	ENCFF408GFZ
ENSG00000116701	1.32	ENCFF408GFZ
ENSG00000116704	0.76	ENCFF408GFZ
ENSG00000116711	0.82	ENCFF408GFZ
ENSG00000116717	4.89	ENCFF408GFZ
ENSG00000116729	2.74	ENCFF408GFZ
ENSG00000116731	2.96	ENCFF408GFZ
ENSG00000116741	5.7	ENCFF408GFZ
ENSG00000116747	7.39	ENCFF408GFZ
ENSG00000116750	2.33	ENCFF408GFZ
ENSG00000116752	3.1	ENCFF408GFZ
ENSG00000116754	19.06	ENCFF408GFZ
ENSG00000116774	2.43	ENCFF408GFZ
ENSG00000116786	2.54	ENCFF408GFZ
ENSG00000116791	2.48	ENCFF408GFZ
ENSG00000116793	0.9	ENCFF408GFZ
ENSG00000116809	1.62	ENCFF408GFZ
ENSG00000116815	3.31	ENCFF408GFZ
ENSG00000116830	0.68	ENCFF408GFZ
ENSG00000116857	1.08	ENCFF408GFZ
ENSG00000116863	1.17	ENCFF408GFZ
ENSG00000116871	5.07	ENCFF408GFZ
ENSG00000116874	1.17	ENCFF408GFZ
ENSG00000116898	5.6	ENCFF408GFZ
ENSG00000116903	1.22	ENCFF408GFZ
ENSG00000116906	3.42	ENCFF408GFZ
ENSG00000116918	2.06	ENCFF408GFZ
ENSG00000116922	1.25	ENCFF408GFZ
ENSG00000116954	5.59	ENCFF408GFZ
ENSG00000116957	1.21	ENCFF408GFZ
ENSG00000116962	11.1	ENCFF408GFZ
ENSG00000116977	6.75	ENCFF408GFZ
ENSG00000116984	1.61	ENCFF408GFZ
ENSG00000116991	1.15	ENCFF408GFZ
ENSG00000117000	1.66	ENCFF408GFZ
ENSG00000117020	2.6	ENCFF408GFZ
ENSG00000117036	1.63	ENCFF408GFZ
ENSG00000117054	3.84	ENCFF408GFZ
ENSG00000117091	0.64	ENCFF408GFZ
ENSG00000117114	4.31	ENCFF408GFZ
ENSG00000117118	8.62	ENCFF408GFZ
ENSG00000117122	0.63	ENCFF408GFZ
ENSG00000117133	3.92	ENCFF408GFZ
ENSG00000117139	1.47	ENCFF408GFZ
ENSG00000117143	26.29	ENCFF408GFZ
ENSG00000117151	1.5	ENCFF408GFZ
ENSG00000117153	1.49	ENCFF408GFZ
ENSG00000117174	1.26	ENCFF408GFZ
ENSG00000117222	0.93	ENCFF408GFZ
ENSG00000117226	0.95	ENCFF408GFZ
ENSG00000117228	0.8	ENCFF408GFZ
ENSG00000117262	1.9	ENCFF408GFZ
ENSG00000117280	1.57	ENCFF408GFZ
ENSG00000117298	4.65	ENCFF408GFZ
ENSG00000117305	1.41	ENCFF408GFZ
ENSG00000117308	0.98	ENCFF408GFZ
ENSG00000117318	7.79	ENCFF408GFZ
ENSG00000117335	22.4	ENCFF408GFZ
ENSG00000117360	3.08	ENCFF408GFZ
ENSG00000117362	3.59	ENCFF408GFZ
