gene_id	TPM	file_accession
ENSG00000006747	1.34	ENCFF505TUS
ENSG00000006756	9.22	ENCFF505TUS
ENSG00000006757	4.08	ENCFF505TUS
ENSG00000006831	8.17	ENCFF505TUS
ENSG00000006837	1.16	ENCFF505TUS
ENSG00000007038	5.91	ENCFF505TUS
ENSG00000007047	21.2	ENCFF505TUS
ENSG00000007062	1.0	ENCFF505TUS
ENSG00000007080	9.23	ENCFF505TUS
ENSG00000007168	16.4	ENCFF505TUS
ENSG00000007174	1.33	ENCFF505TUS
ENSG00000007202	16.64	ENCFF505TUS
ENSG00000007237	25.55	ENCFF505TUS
ENSG00000007255	10.08	ENCFF505TUS
ENSG00000007264	0.77	ENCFF505TUS
ENSG00000007341	4.01	ENCFF505TUS
ENSG00000007350	19.99	ENCFF505TUS
ENSG00000007372	0.63	ENCFF505TUS
ENSG00000007376	5.72	ENCFF505TUS
ENSG00000007384	14.05	ENCFF505TUS
ENSG00000007392	19.11	ENCFF505TUS
ENSG00000007402	1.6	ENCFF505TUS
ENSG00000007516	7.36	ENCFF505TUS
ENSG00000007520	19.08	ENCFF505TUS
ENSG00000007541	14.78	ENCFF505TUS
ENSG00000007545	6.37	ENCFF505TUS
ENSG00000007866	7.24	ENCFF505TUS
ENSG00000007908	0.52	ENCFF505TUS
ENSG00000007923	9.34	ENCFF505TUS
ENSG00000007944	10.27	ENCFF505TUS
ENSG00000007968	0.73	ENCFF505TUS
ENSG00000008018	33.26	ENCFF505TUS
ENSG00000008056	0.52	ENCFF505TUS
ENSG00000008083	6.26	ENCFF505TUS
ENSG00000008086	3.31	ENCFF505TUS
ENSG00000008128	8.39	ENCFF505TUS
ENSG00000008130	16.1	ENCFF505TUS
ENSG00000008226	2.31	ENCFF505TUS
ENSG00000008256	6.66	ENCFF505TUS
ENSG00000008277	1.48	ENCFF505TUS
ENSG00000008282	15.55	ENCFF505TUS
ENSG00000008283	13.59	ENCFF505TUS
ENSG00000008294	17.38	ENCFF505TUS
ENSG00000008300	1.13	ENCFF505TUS
ENSG00000008311	4.26	ENCFF505TUS
ENSG00000008323	1.09	ENCFF505TUS
ENSG00000008324	3.74	ENCFF505TUS
ENSG00000008382	2.21	ENCFF505TUS
ENSG00000008394	5.02	ENCFF505TUS
ENSG00000008405	6.21	ENCFF505TUS
ENSG00000008441	32.68	ENCFF505TUS
ENSG00000008513	7.49	ENCFF505TUS
ENSG00000008517	5.9	ENCFF505TUS
ENSG00000008710	61.55	ENCFF505TUS
ENSG00000008735	4.18	ENCFF505TUS
ENSG00000008838	29.47	ENCFF505TUS
ENSG00000008853	7.22	ENCFF505TUS
ENSG00000008869	6.6	ENCFF505TUS
ENSG00000008952	8.91	ENCFF505TUS
ENSG00000008988	322.62	ENCFF505TUS
ENSG00000009307	81.16	ENCFF505TUS
ENSG00000009335	12.72	ENCFF505TUS
ENSG00000009413	7.8	ENCFF505TUS
ENSG00000009694	1.79	ENCFF505TUS
ENSG00000009780	3.27	ENCFF505TUS
ENSG00000009830	17.81	ENCFF505TUS
ENSG00000009844	6.8	ENCFF505TUS
ENSG00000009950	21.82	ENCFF505TUS
ENSG00000009954	9.98	ENCFF505TUS
ENSG00000010017	10.44	ENCFF505TUS
ENSG00000010072	4.14	ENCFF505TUS
ENSG00000010165	8.79	ENCFF505TUS
ENSG00000010219	10.83	ENCFF505TUS
ENSG00000010244	29.67	ENCFF505TUS
ENSG00000010256	44.3	ENCFF505TUS
ENSG00000010270	8.66	ENCFF505TUS
ENSG00000010278	36.44	ENCFF505TUS
ENSG00000010282	0.97	ENCFF505TUS
ENSG00000010292	15.34	ENCFF505TUS
ENSG00000010295	4.05	ENCFF505TUS
ENSG00000010310	0.86	ENCFF505TUS
ENSG00000010318	32.94	ENCFF505TUS
ENSG00000010319	1.33	ENCFF505TUS
ENSG00000010322	49.02	ENCFF505TUS
ENSG00000010327	12.11	ENCFF505TUS
ENSG00000010361	8.02	ENCFF505TUS
ENSG00000010404	14.66	ENCFF505TUS
ENSG00000010539	3.29	ENCFF505TUS
ENSG00000010610	1.52	ENCFF505TUS
ENSG00000010626	4.48	ENCFF505TUS
ENSG00000010704	1.58	ENCFF505TUS
ENSG00000010803	11.08	ENCFF505TUS
ENSG00000010810	18.16	ENCFF505TUS
ENSG00000010818	3.47	ENCFF505TUS
ENSG00000011007	7.45	ENCFF505TUS
ENSG00000011009	9.47	ENCFF505TUS
ENSG00000011021	7.19	ENCFF505TUS
ENSG00000011028	13.02	ENCFF505TUS
ENSG00000011105	6.46	ENCFF505TUS
ENSG00000011114	4.56	ENCFF505TUS
ENSG00000011132	11.29	ENCFF505TUS
ENSG00000011143	5.07	ENCFF505TUS
ENSG00000011198	3.97	ENCFF505TUS
ENSG00000011201	5.92	ENCFF505TUS
ENSG00000011243	47.53	ENCFF505TUS
ENSG00000011258	4.43	ENCFF505TUS
ENSG00000011260	7.69	ENCFF505TUS
ENSG00000011275	10.24	ENCFF505TUS
ENSG00000011295	15.53	ENCFF505TUS
ENSG00000011304	39.26	ENCFF505TUS
ENSG00000011347	20.18	ENCFF505TUS
ENSG00000011376	3.68	ENCFF505TUS
ENSG00000011405	15.92	ENCFF505TUS
ENSG00000011422	7.23	ENCFF505TUS
ENSG00000011426	2.4	ENCFF505TUS
ENSG00000011451	16.82	ENCFF505TUS
ENSG00000011454	18.38	ENCFF505TUS
ENSG00000011465	71.36	ENCFF505TUS
ENSG00000011478	0.92	ENCFF505TUS
ENSG00000011485	14.38	ENCFF505TUS
ENSG00000011523	5.09	ENCFF505TUS
ENSG00000011566	7.38	ENCFF505TUS
ENSG00000011590	0.55	ENCFF505TUS
ENSG00000011600	10.73	ENCFF505TUS
ENSG00000011638	31.81	ENCFF505TUS
ENSG00000012048	2.29	ENCFF505TUS
ENSG00000012061	25.16	ENCFF505TUS
ENSG00000012124	2.47	ENCFF505TUS
ENSG00000012171	5.65	ENCFF505TUS
ENSG00000012174	2.55	ENCFF505TUS
ENSG00000012211	3.09	ENCFF505TUS
ENSG00000012223	3.99	ENCFF505TUS
ENSG00000012232	5.78	ENCFF505TUS
ENSG00000012660	34.13	ENCFF505TUS
ENSG00000012779	6.2	ENCFF505TUS
ENSG00000012817	12.25	ENCFF505TUS
ENSG00000012822	34.38	ENCFF505TUS
ENSG00000012963	4.63	ENCFF505TUS
ENSG00000012983	13.46	ENCFF505TUS
ENSG00000013016	1.39	ENCFF505TUS
ENSG00000013275	15.22	ENCFF505TUS
ENSG00000013288	9.32	ENCFF505TUS
ENSG00000013297	118.4	ENCFF505TUS
ENSG00000013306	20.52	ENCFF505TUS
ENSG00000013364	43.58	ENCFF505TUS
ENSG00000013374	9.6	ENCFF505TUS
ENSG00000013375	5.59	ENCFF505TUS
ENSG00000013392	1.68	ENCFF505TUS
ENSG00000013441	23.09	ENCFF505TUS
ENSG00000013503	1.69	ENCFF505TUS
ENSG00000013523	10.41	ENCFF505TUS
ENSG00000013561	11.83	ENCFF505TUS
ENSG00000013563	12.49	ENCFF505TUS
ENSG00000013573	8.64	ENCFF505TUS
ENSG00000013583	6.13	ENCFF505TUS
ENSG00000013588	3.3	ENCFF505TUS
ENSG00000013619	9.14	ENCFF505TUS
ENSG00000013810	6.29	ENCFF505TUS
ENSG00000014123	3.75	ENCFF505TUS
ENSG00000014138	4.72	ENCFF505TUS
ENSG00000014164	6.42	ENCFF505TUS
ENSG00000014216	37.97	ENCFF505TUS
ENSG00000014257	314.32	ENCFF505TUS
ENSG00000014641	21.19	ENCFF505TUS
ENSG00000014824	12.66	ENCFF505TUS
ENSG00000014914	4.48	ENCFF505TUS
ENSG00000014919	7.33	ENCFF505TUS
ENSG00000015133	9.61	ENCFF505TUS
ENSG00000015153	2.54	ENCFF505TUS
ENSG00000015171	12.66	ENCFF505TUS
ENSG00000015285	1.85	ENCFF505TUS
ENSG00000015413	48.47	ENCFF505TUS
ENSG00000015475	3.2	ENCFF505TUS
ENSG00000015479	35.74	ENCFF505TUS
ENSG00000015532	8.79	ENCFF505TUS
ENSG00000015568	41.61	ENCFF505TUS
ENSG00000015676	9.88	ENCFF505TUS
ENSG00000016082	2.69	ENCFF505TUS
ENSG00000016391	7.12	ENCFF505TUS
ENSG00000016402	3.52	ENCFF505TUS
ENSG00000016864	13.63	ENCFF505TUS
ENSG00000017260	21.67	ENCFF505TUS
ENSG00000017427	5.3	ENCFF505TUS
ENSG00000017483	0.52	ENCFF505TUS
ENSG00000017797	8.27	ENCFF505TUS
ENSG00000018189	20.87	ENCFF505TUS
ENSG00000018236	5.95	ENCFF505TUS
ENSG00000018280	1.91	ENCFF505TUS
ENSG00000018408	14.03	ENCFF505TUS
ENSG00000018510	7.52	ENCFF505TUS
ENSG00000018610	3.8	ENCFF505TUS
ENSG00000018625	12.19	ENCFF505TUS
ENSG00000018699	2.3	ENCFF505TUS
ENSG00000018869	2.2	ENCFF505TUS
ENSG00000019102	4.98	ENCFF505TUS
ENSG00000019144	20.57	ENCFF505TUS
ENSG00000019485	2.71	ENCFF505TUS
ENSG00000019549	2.87	ENCFF505TUS
ENSG00000019582	75.05	ENCFF505TUS
ENSG00000019991	1.44	ENCFF505TUS
ENSG00000019995	5.07	ENCFF505TUS
