gene_id	TPM	file_accession
ENSG00000007062	3.97	ENCFF863ERP
ENSG00000007080	11.28	ENCFF863ERP
ENSG00000007168	25.48	ENCFF863ERP
ENSG00000007174	2.51	ENCFF863ERP
ENSG00000007202	20.76	ENCFF863ERP
ENSG00000007237	29.91	ENCFF863ERP
ENSG00000007255	6.28	ENCFF863ERP
ENSG00000007264	1.64	ENCFF863ERP
ENSG00000007341	9.59	ENCFF863ERP
ENSG00000007350	36.33	ENCFF863ERP
ENSG00000007372	0.71	ENCFF863ERP
ENSG00000007376	3.9	ENCFF863ERP
ENSG00000007384	3.66	ENCFF863ERP
ENSG00000007392	23.47	ENCFF863ERP
ENSG00000007402	3.13	ENCFF863ERP
ENSG00000007516	4.84	ENCFF863ERP
ENSG00000007520	14.52	ENCFF863ERP
ENSG00000007541	15.03	ENCFF863ERP
ENSG00000007545	8.88	ENCFF863ERP
ENSG00000007866	3.13	ENCFF863ERP
ENSG00000007923	8.65	ENCFF863ERP
ENSG00000007944	7.81	ENCFF863ERP
ENSG00000007968	1.07	ENCFF863ERP
ENSG00000008018	29.44	ENCFF863ERP
ENSG00000008083	8.72	ENCFF863ERP
ENSG00000008086	3.39	ENCFF863ERP
ENSG00000008128	12.34	ENCFF863ERP
ENSG00000008130	17.03	ENCFF863ERP
ENSG00000008226	5.23	ENCFF863ERP
ENSG00000008256	10.63	ENCFF863ERP
ENSG00000008277	0.71	ENCFF863ERP
ENSG00000008282	16.21	ENCFF863ERP
ENSG00000008283	3.2	ENCFF863ERP
ENSG00000008294	25.5	ENCFF863ERP
ENSG00000008300	2.32	ENCFF863ERP
ENSG00000008311	4.75	ENCFF863ERP
ENSG00000008324	1.94	ENCFF863ERP
ENSG00000008382	2.16	ENCFF863ERP
ENSG00000008394	1.48	ENCFF863ERP
ENSG00000008405	10.21	ENCFF863ERP
ENSG00000008441	10.12	ENCFF863ERP
ENSG00000008513	8.06	ENCFF863ERP
ENSG00000008517	5.36	ENCFF863ERP
ENSG00000008710	54.62	ENCFF863ERP
ENSG00000008735	5.99	ENCFF863ERP
ENSG00000008838	27.83	ENCFF863ERP
ENSG00000008853	10.08	ENCFF863ERP
ENSG00000008869	6.74	ENCFF863ERP
ENSG00000008952	7.24	ENCFF863ERP
ENSG00000008988	344.61	ENCFF863ERP
ENSG00000009307	80.75	ENCFF863ERP
ENSG00000009335	15.57	ENCFF863ERP
ENSG00000009413	7.92	ENCFF863ERP
ENSG00000009780	3.77	ENCFF863ERP
ENSG00000009790	0.54	ENCFF863ERP
ENSG00000009830	20.59	ENCFF863ERP
ENSG00000009844	6.6	ENCFF863ERP
ENSG00000009950	34.91	ENCFF863ERP
ENSG00000009954	9.63	ENCFF863ERP
ENSG00000010017	18.52	ENCFF863ERP
ENSG00000010072	4.28	ENCFF863ERP
ENSG00000010165	8.16	ENCFF863ERP
ENSG00000010219	14.81	ENCFF863ERP
ENSG00000010244	38.92	ENCFF863ERP
ENSG00000010256	45.75	ENCFF863ERP
ENSG00000010270	8.46	ENCFF863ERP
ENSG00000010278	8.77	ENCFF863ERP
ENSG00000010282	1.05	ENCFF863ERP
ENSG00000010292	6.95	ENCFF863ERP
ENSG00000010295	6.59	ENCFF863ERP
ENSG00000010318	135.22	ENCFF863ERP
ENSG00000010322	53.02	ENCFF863ERP
ENSG00000010327	11.66	ENCFF863ERP
ENSG00000010361	9.09	ENCFF863ERP
ENSG00000010379	0.58	ENCFF863ERP
ENSG00000010404	6.24	ENCFF863ERP
ENSG00000010539	7.33	ENCFF863ERP
ENSG00000010610	0.72	ENCFF863ERP
ENSG00000010626	5.31	ENCFF863ERP
ENSG00000010671	0.59	ENCFF863ERP
ENSG00000010704	0.66	ENCFF863ERP
ENSG00000010803	9.86	ENCFF863ERP
ENSG00000010810	23.47	ENCFF863ERP
ENSG00000010818	1.74	ENCFF863ERP
ENSG00000011007	6.79	ENCFF863ERP
ENSG00000011009	7.76	ENCFF863ERP
ENSG00000011021	8.09	ENCFF863ERP
ENSG00000011028	6.54	ENCFF863ERP
ENSG00000011105	3.33	ENCFF863ERP
ENSG00000011114	4.24	ENCFF863ERP
ENSG00000011132	5.57	ENCFF863ERP
ENSG00000011143	5.56	ENCFF863ERP
ENSG00000011198	5.0	ENCFF863ERP
ENSG00000011201	6.17	ENCFF863ERP
ENSG00000011243	54.17	ENCFF863ERP
ENSG00000011258	7.97	ENCFF863ERP
ENSG00000011260	9.6	ENCFF863ERP
ENSG00000011275	15.64	ENCFF863ERP
ENSG00000011295	12.01	ENCFF863ERP
ENSG00000011304	31.74	ENCFF863ERP
ENSG00000011332	0.76	ENCFF863ERP
ENSG00000011347	1.46	ENCFF863ERP
ENSG00000011376	3.65	ENCFF863ERP
ENSG00000011405	18.89	ENCFF863ERP
ENSG00000011422	1.37	ENCFF863ERP
ENSG00000011426	2.81	ENCFF863ERP
ENSG00000011451	17.67	ENCFF863ERP
ENSG00000011454	15.39	ENCFF863ERP
ENSG00000011465	53.31	ENCFF863ERP
ENSG00000011478	0.85	ENCFF863ERP
ENSG00000011485	11.62	ENCFF863ERP
ENSG00000011523	4.59	ENCFF863ERP
ENSG00000011566	9.66	ENCFF863ERP
ENSG00000011590	4.23	ENCFF863ERP
ENSG00000011600	3.53	ENCFF863ERP
ENSG00000011638	21.21	ENCFF863ERP
ENSG00000012048	4.73	ENCFF863ERP
ENSG00000012061	15.52	ENCFF863ERP
ENSG00000012124	2.43	ENCFF863ERP
ENSG00000012171	2.1	ENCFF863ERP
ENSG00000012174	1.84	ENCFF863ERP
ENSG00000012211	1.0	ENCFF863ERP
ENSG00000012232	7.07	ENCFF863ERP
ENSG00000012660	33.35	ENCFF863ERP
ENSG00000012779	3.0	ENCFF863ERP
ENSG00000012817	14.55	ENCFF863ERP
ENSG00000012822	27.07	ENCFF863ERP
ENSG00000012963	5.86	ENCFF863ERP
ENSG00000012983	10.88	ENCFF863ERP
ENSG00000013016	0.82	ENCFF863ERP
ENSG00000013275	12.64	ENCFF863ERP
ENSG00000013288	3.84	ENCFF863ERP
ENSG00000013297	250.4	ENCFF863ERP
ENSG00000013306	21.29	ENCFF863ERP
ENSG00000013364	36.41	ENCFF863ERP
ENSG00000013374	9.98	ENCFF863ERP
ENSG00000013375	5.89	ENCFF863ERP
ENSG00000013392	1.78	ENCFF863ERP
ENSG00000013441	18.95	ENCFF863ERP
ENSG00000013503	2.11	ENCFF863ERP
ENSG00000013523	20.39	ENCFF863ERP
ENSG00000013561	16.01	ENCFF863ERP
ENSG00000013563	6.84	ENCFF863ERP
ENSG00000013573	10.24	ENCFF863ERP
ENSG00000013583	7.28	ENCFF863ERP
ENSG00000013619	14.85	ENCFF863ERP
ENSG00000013810	13.45	ENCFF863ERP
ENSG00000014123	3.8	ENCFF863ERP
ENSG00000014138	5.06	ENCFF863ERP
ENSG00000014164	5.9	ENCFF863ERP
ENSG00000014216	13.84	ENCFF863ERP
ENSG00000014257	0.94	ENCFF863ERP
ENSG00000014641	24.98	ENCFF863ERP
ENSG00000014824	8.82	ENCFF863ERP
ENSG00000014914	8.21	ENCFF863ERP
ENSG00000014919	7.78	ENCFF863ERP
ENSG00000015133	8.33	ENCFF863ERP
ENSG00000015153	4.31	ENCFF863ERP
ENSG00000015171	10.03	ENCFF863ERP
ENSG00000015413	41.49	ENCFF863ERP
ENSG00000015475	1.36	ENCFF863ERP
ENSG00000015479	39.65	ENCFF863ERP
ENSG00000015532	7.7	ENCFF863ERP
ENSG00000015568	8.77	ENCFF863ERP
ENSG00000015676	8.86	ENCFF863ERP
ENSG00000016082	0.73	ENCFF863ERP
ENSG00000016391	6.72	ENCFF863ERP
ENSG00000016402	2.61	ENCFF863ERP
ENSG00000016864	17.5	ENCFF863ERP
ENSG00000017260	16.62	ENCFF863ERP
ENSG00000017427	9.41	ENCFF863ERP
ENSG00000017797	5.55	ENCFF863ERP
ENSG00000018189	35.72	ENCFF863ERP
ENSG00000018236	3.92	ENCFF863ERP
ENSG00000018280	5.23	ENCFF863ERP
ENSG00000018408	7.63	ENCFF863ERP
ENSG00000018510	10.31	ENCFF863ERP
ENSG00000018610	4.74	ENCFF863ERP
ENSG00000018625	4.53	ENCFF863ERP
ENSG00000018699	3.53	ENCFF863ERP
ENSG00000018869	1.95	ENCFF863ERP
ENSG00000019144	16.97	ENCFF863ERP
ENSG00000019485	2.58	ENCFF863ERP
ENSG00000019549	1.49	ENCFF863ERP
ENSG00000019582	36.2	ENCFF863ERP
ENSG00000019991	0.86	ENCFF863ERP
ENSG00000019995	6.28	ENCFF863ERP
ENSG00000020129	5.47	ENCFF863ERP
ENSG00000020181	2.09	ENCFF863ERP
ENSG00000020256	4.02	ENCFF863ERP
ENSG00000020426	5.84	ENCFF863ERP
ENSG00000020577	16.72	ENCFF863ERP
ENSG00000020633	1.03	ENCFF863ERP
ENSG00000020922	2.46	ENCFF863ERP
ENSG00000021300	10.06	ENCFF863ERP
ENSG00000021355	3.18	ENCFF863ERP
ENSG00000021574	4.92	ENCFF863ERP
ENSG00000021645	1.3	ENCFF863ERP
ENSG00000021762	2.94	ENCFF863ERP
ENSG00000021776	6.25	ENCFF863ERP
ENSG00000021826	3.66	ENCFF863ERP
ENSG00000022267	16.0	ENCFF863ERP
ENSG00000022277	13.04	ENCFF863ERP
ENSG00000022556	6.8	ENCFF863ERP
ENSG00000022567	18.41	ENCFF863ERP
ENSG00000022840	49.76	ENCFF863ERP
ENSG00000022976	6.72	ENCFF863ERP
ENSG00000023041	4.62	ENCFF863ERP
ENSG00000023171	6.53	ENCFF863ERP
ENSG00000023191	42.85	ENCFF863ERP
ENSG00000023228	14.08	ENCFF863ERP
ENSG00000023287	12.22	ENCFF863ERP
ENSG00000023318	2.36	ENCFF863ERP
ENSG00000023330	8.09	ENCFF863ERP
ENSG00000023445	1.03	ENCFF863ERP
ENSG00000023516	7.85	ENCFF863ERP
ENSG00000023572	4.18	ENCFF863ERP
ENSG00000023608	3.12	ENCFF863ERP
ENSG00000023697	3.09	ENCFF863ERP
ENSG00000023734	12.43	ENCFF863ERP
ENSG00000023892	2.13	ENCFF863ERP
ENSG00000023902	13.72	ENCFF863ERP
ENSG00000023909	0.79	ENCFF863ERP
ENSG00000024048	4.19	ENCFF863ERP
ENSG00000024422	5.51	ENCFF863ERP
ENSG00000024526	1.26	ENCFF863ERP
ENSG00000024862	5.68	ENCFF863ERP
ENSG00000025039	3.14	ENCFF863ERP
ENSG00000025156	15.58	ENCFF863ERP
ENSG00000025293	9.7	ENCFF863ERP
ENSG00000025423	1.94	ENCFF863ERP
ENSG00000025434	6.21	ENCFF863ERP
ENSG00000025708	2.49	ENCFF863ERP
ENSG00000025770	14.48	ENCFF863ERP
ENSG00000025772	39.95	ENCFF863ERP
ENSG00000025796	10.53	ENCFF863ERP
ENSG00000025800	9.17	ENCFF863ERP
ENSG00000026025	239.22	ENCFF863ERP
ENSG00000026036	4.53	ENCFF863ERP
ENSG00000026103	1.6	ENCFF863ERP
ENSG00000026297	9.1	ENCFF863ERP
ENSG00000026508	2.19	ENCFF863ERP
ENSG00000026559	12.69	ENCFF863ERP
ENSG00000026652	0.88	ENCFF863ERP
ENSG00000026950	1.72	ENCFF863ERP
ENSG00000027001	4.17	ENCFF863ERP
ENSG00000027075	4.34	ENCFF863ERP
ENSG00000027644	1.05	ENCFF863ERP
ENSG00000027697	7.64	ENCFF863ERP
ENSG00000027847	9.05	ENCFF863ERP
ENSG00000028116	2.68	ENCFF863ERP
ENSG00000028137	1.25	ENCFF863ERP
ENSG00000028203	18.21	ENCFF863ERP
ENSG00000028277	1.37	ENCFF863ERP
ENSG00000028310	11.13	ENCFF863ERP
ENSG00000028528	13.94	ENCFF863ERP
ENSG00000028839	10.29	ENCFF863ERP
ENSG00000029153	0.6	ENCFF863ERP
ENSG00000029363	27.12	ENCFF863ERP
ENSG00000029364	11.85	ENCFF863ERP
ENSG00000029534	0.66	ENCFF863ERP
ENSG00000029639	5.23	ENCFF863ERP
ENSG00000029725	5.37	ENCFF863ERP
ENSG00000029993	1.62	ENCFF863ERP
ENSG00000030066	7.47	ENCFF863ERP
ENSG00000030110	2.12	ENCFF863ERP
ENSG00000030304	1.88	ENCFF863ERP
ENSG00000030419	1.48	ENCFF863ERP
ENSG00000030582	79.4	ENCFF863ERP
ENSG00000031003	21.73	ENCFF863ERP
ENSG00000031081	0.85	ENCFF863ERP
ENSG00000031691	1.23	ENCFF863ERP
ENSG00000031698	24.18	ENCFF863ERP
ENSG00000031823	24.08	ENCFF863ERP
ENSG00000032219	4.37	ENCFF863ERP
ENSG00000032389	6.52	ENCFF863ERP
ENSG00000032444	17.49	ENCFF863ERP
ENSG00000032742	9.18	ENCFF863ERP
ENSG00000033011	5.73	ENCFF863ERP
ENSG00000033030	4.16	ENCFF863ERP
ENSG00000033050	7.31	ENCFF863ERP
ENSG00000033100	11.44	ENCFF863ERP
ENSG00000033122	0.85	ENCFF863ERP
ENSG00000033170	11.08	ENCFF863ERP
ENSG00000033178	12.36	ENCFF863ERP
ENSG00000033327	1.5	ENCFF863ERP
ENSG00000033627	23.22	ENCFF863ERP
ENSG00000033800	9.8	ENCFF863ERP
