gene_id	TPM	file_accession
ENSG00000011451	1.05	ENCFF365ZMW
ENSG00000011454	6.38	ENCFF365ZMW
ENSG00000011465	94.39	ENCFF365ZMW
ENSG00000011485	3.05	ENCFF365ZMW
ENSG00000011523	1.48	ENCFF365ZMW
ENSG00000011566	5.91	ENCFF365ZMW
ENSG00000011600	7.5	ENCFF365ZMW
ENSG00000011638	6.86	ENCFF365ZMW
ENSG00000012061	2.55	ENCFF365ZMW
ENSG00000012174	0.6	ENCFF365ZMW
ENSG00000012232	1.42	ENCFF365ZMW
ENSG00000012660	3.31	ENCFF365ZMW
ENSG00000012779	1.15	ENCFF365ZMW
ENSG00000012822	19.66	ENCFF365ZMW
ENSG00000012963	1.96	ENCFF365ZMW
ENSG00000012983	8.77	ENCFF365ZMW
ENSG00000013275	4.21	ENCFF365ZMW
ENSG00000013288	0.77	ENCFF365ZMW
ENSG00000013297	1.48	ENCFF365ZMW
ENSG00000013306	2.38	ENCFF365ZMW
ENSG00000013364	4.45	ENCFF365ZMW
ENSG00000013374	3.71	ENCFF365ZMW
ENSG00000013375	0.63	ENCFF365ZMW
ENSG00000013441	13.52	ENCFF365ZMW
ENSG00000013523	0.99	ENCFF365ZMW
ENSG00000013561	4.28	ENCFF365ZMW
ENSG00000013563	0.66	ENCFF365ZMW
ENSG00000013583	2.29	ENCFF365ZMW
ENSG00000014123	1.84	ENCFF365ZMW
ENSG00000014138	0.52	ENCFF365ZMW
ENSG00000014216	7.02	ENCFF365ZMW
ENSG00000014641	12.05	ENCFF365ZMW
ENSG00000014824	1.89	ENCFF365ZMW
ENSG00000014914	1.37	ENCFF365ZMW
ENSG00000014919	1.43	ENCFF365ZMW
ENSG00000015153	2.28	ENCFF365ZMW
ENSG00000015171	6.85	ENCFF365ZMW
ENSG00000015475	0.59	ENCFF365ZMW
ENSG00000015479	16.03	ENCFF365ZMW
ENSG00000015532	1.11	ENCFF365ZMW
ENSG00000015568	1.78	ENCFF365ZMW
ENSG00000015676	2.81	ENCFF365ZMW
ENSG00000016864	2.24	ENCFF365ZMW
ENSG00000017260	2.15	ENCFF365ZMW
ENSG00000017427	0.95	ENCFF365ZMW
ENSG00000017797	3.58	ENCFF365ZMW
ENSG00000018189	2.89	ENCFF365ZMW
ENSG00000018280	0.84	ENCFF365ZMW
ENSG00000018408	19.42	ENCFF365ZMW
ENSG00000018510	2.06	ENCFF365ZMW
ENSG00000018610	0.84	ENCFF365ZMW
ENSG00000018625	3.71	ENCFF365ZMW
ENSG00000018699	0.88	ENCFF365ZMW
ENSG00000019144	3.43	ENCFF365ZMW
ENSG00000019169	1.02	ENCFF365ZMW
ENSG00000019485	0.77	ENCFF365ZMW
ENSG00000019549	0.84	ENCFF365ZMW
ENSG00000019582	13.19	ENCFF365ZMW
ENSG00000019995	2.5	ENCFF365ZMW
ENSG00000020129	0.86	ENCFF365ZMW
ENSG00000020181	1.09	ENCFF365ZMW
ENSG00000020426	3.96	ENCFF365ZMW
ENSG00000020577	4.87	ENCFF365ZMW
ENSG00000020922	1.12	ENCFF365ZMW
ENSG00000021300	2.0	ENCFF365ZMW
ENSG00000021355	1.18	ENCFF365ZMW
ENSG00000021574	1.22	ENCFF365ZMW
ENSG00000021645	1.41	ENCFF365ZMW
ENSG00000021762	1.73	ENCFF365ZMW
ENSG00000021776	1.35	ENCFF365ZMW
ENSG00000022267	42.73	ENCFF365ZMW
ENSG00000022277	3.67	ENCFF365ZMW
ENSG00000022567	5.99	ENCFF365ZMW
ENSG00000022840	6.44	ENCFF365ZMW
ENSG00000023041	1.53	ENCFF365ZMW
ENSG00000023191	9.78	ENCFF365ZMW
ENSG00000023228	6.24	ENCFF365ZMW
ENSG00000023287	4.18	ENCFF365ZMW
ENSG00000023318	0.83	ENCFF365ZMW
ENSG00000023330	1.53	ENCFF365ZMW
ENSG00000023445	1.12	ENCFF365ZMW
ENSG00000023516	2.78	ENCFF365ZMW
ENSG00000023572	1.36	ENCFF365ZMW
ENSG00000023697	2.83	ENCFF365ZMW
ENSG00000023734	3.22	ENCFF365ZMW
ENSG00000023902	21.39	ENCFF365ZMW
ENSG00000024048	2.02	ENCFF365ZMW
ENSG00000024422	2.55	ENCFF365ZMW
ENSG00000024862	2.02	ENCFF365ZMW
ENSG00000025039	0.87	ENCFF365ZMW
ENSG00000025156	1.9	ENCFF365ZMW
ENSG00000025293	3.0	ENCFF365ZMW
ENSG00000025423	4.15	ENCFF365ZMW
ENSG00000025434	3.32	ENCFF365ZMW
ENSG00000025708	1.35	ENCFF365ZMW
ENSG00000025770	2.21	ENCFF365ZMW
ENSG00000025772	0.56	ENCFF365ZMW
ENSG00000025796	2.07	ENCFF365ZMW
ENSG00000025800	2.03	ENCFF365ZMW
ENSG00000026025	74.4	ENCFF365ZMW
ENSG00000026103	1.12	ENCFF365ZMW
ENSG00000026297	2.5	ENCFF365ZMW
ENSG00000026508	4.68	ENCFF365ZMW
ENSG00000026950	0.54	ENCFF365ZMW
ENSG00000027001	0.7	ENCFF365ZMW
ENSG00000027697	3.68	ENCFF365ZMW
ENSG00000027847	1.03	ENCFF365ZMW
ENSG00000028116	1.47	ENCFF365ZMW
ENSG00000028137	1.13	ENCFF365ZMW
ENSG00000028203	5.05	ENCFF365ZMW
ENSG00000028310	1.37	ENCFF365ZMW
ENSG00000028528	5.35	ENCFF365ZMW
ENSG00000028839	0.8	ENCFF365ZMW
ENSG00000029363	4.73	ENCFF365ZMW
ENSG00000029364	2.71	ENCFF365ZMW
ENSG00000029639	1.02	ENCFF365ZMW
ENSG00000029725	2.92	ENCFF365ZMW
ENSG00000030066	1.24	ENCFF365ZMW
ENSG00000030110	0.61	ENCFF365ZMW
ENSG00000030304	0.59	ENCFF365ZMW
ENSG00000030419	0.69	ENCFF365ZMW
ENSG00000030582	10.2	ENCFF365ZMW
ENSG00000031003	2.88	ENCFF365ZMW
ENSG00000031081	0.67	ENCFF365ZMW
ENSG00000031698	9.76	ENCFF365ZMW
ENSG00000031823	5.26	ENCFF365ZMW
ENSG00000032219	1.4	ENCFF365ZMW
ENSG00000032389	0.74	ENCFF365ZMW
ENSG00000032444	2.15	ENCFF365ZMW
ENSG00000032742	1.05	ENCFF365ZMW
ENSG00000033011	0.93	ENCFF365ZMW
ENSG00000033030	1.24	ENCFF365ZMW
ENSG00000033050	1.64	ENCFF365ZMW
ENSG00000033100	0.87	ENCFF365ZMW
ENSG00000033170	2.25	ENCFF365ZMW
ENSG00000033178	1.82	ENCFF365ZMW
ENSG00000033327	1.44	ENCFF365ZMW
ENSG00000033627	2.19	ENCFF365ZMW
ENSG00000033800	4.6	ENCFF365ZMW
ENSG00000033867	3.89	ENCFF365ZMW
ENSG00000034152	0.58	ENCFF365ZMW
ENSG00000034510	129.29	ENCFF365ZMW
ENSG00000034677	4.8	ENCFF365ZMW
ENSG00000034693	0.69	ENCFF365ZMW
ENSG00000034713	8.27	ENCFF365ZMW
ENSG00000035115	1.89	ENCFF365ZMW
ENSG00000035141	1.54	ENCFF365ZMW
ENSG00000035403	11.59	ENCFF365ZMW
ENSG00000035681	2.17	ENCFF365ZMW
ENSG00000035687	2.56	ENCFF365ZMW
ENSG00000035862	9.54	ENCFF365ZMW
ENSG00000035928	2.78	ENCFF365ZMW
ENSG00000036054	2.13	ENCFF365ZMW
ENSG00000036257	4.01	ENCFF365ZMW
ENSG00000036549	4.24	ENCFF365ZMW
ENSG00000037042	1.71	ENCFF365ZMW
ENSG00000037241	1.89	ENCFF365ZMW
ENSG00000037280	0.6	ENCFF365ZMW
ENSG00000037474	1.85	ENCFF365ZMW
ENSG00000037637	1.44	ENCFF365ZMW
ENSG00000037749	2.09	ENCFF365ZMW
ENSG00000037757	1.6	ENCFF365ZMW
ENSG00000038002	0.7	ENCFF365ZMW
ENSG00000038210	0.75	ENCFF365ZMW
ENSG00000038219	2.57	ENCFF365ZMW
ENSG00000038274	4.98	ENCFF365ZMW
ENSG00000038358	1.49	ENCFF365ZMW
ENSG00000038382	7.2	ENCFF365ZMW
ENSG00000038427	2.27	ENCFF365ZMW
ENSG00000038532	2.15	ENCFF365ZMW
ENSG00000038945	1.76	ENCFF365ZMW
ENSG00000039123	4.15	ENCFF365ZMW
ENSG00000039319	2.28	ENCFF365ZMW
ENSG00000039523	2.18	ENCFF365ZMW
ENSG00000039560	1.42	ENCFF365ZMW
ENSG00000039650	1.49	ENCFF365ZMW
ENSG00000040199	0.59	ENCFF365ZMW
ENSG00000040341	3.6	ENCFF365ZMW
ENSG00000040531	1.24	ENCFF365ZMW
ENSG00000040633	2.76	ENCFF365ZMW
ENSG00000040933	1.86	ENCFF365ZMW
ENSG00000041357	10.57	ENCFF365ZMW
ENSG00000041802	1.77	ENCFF365ZMW
ENSG00000041880	1.37	ENCFF365ZMW
ENSG00000041982	7.74	ENCFF365ZMW
ENSG00000041988	1.87	ENCFF365ZMW
ENSG00000042062	0.88	ENCFF365ZMW
ENSG00000042088	0.51	ENCFF365ZMW
ENSG00000042286	0.71	ENCFF365ZMW
ENSG00000042317	2.31	ENCFF365ZMW
ENSG00000042429	1.17	ENCFF365ZMW
ENSG00000042445	1.98	ENCFF365ZMW
ENSG00000042493	1.71	ENCFF365ZMW
ENSG00000042753	5.14	ENCFF365ZMW
ENSG00000043093	2.5	ENCFF365ZMW
ENSG00000043143	2.58	ENCFF365ZMW
ENSG00000043462	0.63	ENCFF365ZMW
ENSG00000043514	1.31	ENCFF365ZMW
ENSG00000044090	0.63	ENCFF365ZMW
ENSG00000044115	10.03	ENCFF365ZMW
ENSG00000044446	0.54	ENCFF365ZMW
ENSG00000044459	1.37	ENCFF365ZMW
ENSG00000044524	0.78	ENCFF365ZMW
ENSG00000044574	3.76	ENCFF365ZMW
ENSG00000046647	1.18	ENCFF365ZMW
ENSG00000046651	0.99	ENCFF365ZMW
ENSG00000046653	1.82	ENCFF365ZMW
ENSG00000046889	0.76	ENCFF365ZMW
ENSG00000047056	1.36	ENCFF365ZMW
ENSG00000047188	0.96	ENCFF365ZMW
ENSG00000047230	0.91	ENCFF365ZMW
ENSG00000047249	3.84	ENCFF365ZMW
ENSG00000047315	3.45	ENCFF365ZMW
ENSG00000047346	4.84	ENCFF365ZMW
ENSG00000047365	1.39	ENCFF365ZMW
ENSG00000047410	3.85	ENCFF365ZMW
ENSG00000047578	1.05	ENCFF365ZMW
ENSG00000047579	1.05	ENCFF365ZMW
ENSG00000047597	1.64	ENCFF365ZMW
ENSG00000047621	1.16	ENCFF365ZMW
ENSG00000047634	0.76	ENCFF365ZMW
ENSG00000047644	1.47	ENCFF365ZMW
ENSG00000047648	2.34	ENCFF365ZMW
ENSG00000047849	8.4	ENCFF365ZMW
ENSG00000047932	1.72	ENCFF365ZMW
ENSG00000048028	1.53	ENCFF365ZMW
ENSG00000048052	1.36	ENCFF365ZMW
ENSG00000048162	1.08	ENCFF365ZMW
ENSG00000048342	3.18	ENCFF365ZMW
ENSG00000048392	1.29	ENCFF365ZMW
ENSG00000048405	2.31	ENCFF365ZMW
ENSG00000048471	1.03	ENCFF365ZMW
ENSG00000048540	21.29	ENCFF365ZMW
ENSG00000048544	2.15	ENCFF365ZMW
ENSG00000048649	5.52	ENCFF365ZMW
ENSG00000048707	2.76	ENCFF365ZMW
ENSG00000048740	3.54	ENCFF365ZMW
ENSG00000048828	4.03	ENCFF365ZMW
ENSG00000048991	0.73	ENCFF365ZMW
ENSG00000049130	12.33	ENCFF365ZMW
ENSG00000049167	0.73	ENCFF365ZMW
ENSG00000049239	1.32	ENCFF365ZMW
ENSG00000049245	16.69	ENCFF365ZMW
ENSG00000049246	2.87	ENCFF365ZMW
ENSG00000049323	2.09	ENCFF365ZMW
ENSG00000049449	2.08	ENCFF365ZMW
ENSG00000049540	0.81	ENCFF365ZMW
ENSG00000049541	0.92	ENCFF365ZMW
ENSG00000049618	1.83	ENCFF365ZMW
ENSG00000049656	3.19	ENCFF365ZMW
ENSG00000049759	3.18	ENCFF365ZMW
ENSG00000049769	0.84	ENCFF365ZMW
ENSG00000049860	8.1	ENCFF365ZMW
ENSG00000050130	3.0	ENCFF365ZMW
ENSG00000050165	5.15	ENCFF365ZMW
ENSG00000050405	2.42	ENCFF365ZMW
ENSG00000050426	5.08	ENCFF365ZMW
ENSG00000050628	1.73	ENCFF365ZMW
ENSG00000050748	2.41	ENCFF365ZMW
ENSG00000050820	1.33	ENCFF365ZMW
ENSG00000051009	1.32	ENCFF365ZMW
ENSG00000051108	5.67	ENCFF365ZMW
ENSG00000051128	2.15	ENCFF365ZMW
ENSG00000051382	1.32	ENCFF365ZMW
ENSG00000051523	7.56	ENCFF365ZMW
ENSG00000051596	1.66	ENCFF365ZMW
ENSG00000051620	3.48	ENCFF365ZMW
ENSG00000051825	1.22	ENCFF365ZMW
ENSG00000052126	1.99	ENCFF365ZMW
ENSG00000052723	1.74	ENCFF365ZMW
ENSG00000052795	2.15	ENCFF365ZMW
ENSG00000052802	1.15	ENCFF365ZMW
ENSG00000052841	6.23	ENCFF365ZMW
ENSG00000053254	6.64	ENCFF365ZMW
ENSG00000053328	1.49	ENCFF365ZMW
ENSG00000053371	3.4	ENCFF365ZMW
ENSG00000053372	0.96	ENCFF365ZMW
ENSG00000053438	4.67	ENCFF365ZMW
ENSG00000053501	2.76	ENCFF365ZMW
ENSG00000053770	0.99	ENCFF365ZMW
ENSG00000053900	2.11	ENCFF365ZMW
ENSG00000054116	10.76	ENCFF365ZMW
ENSG00000054118	5.65	ENCFF365ZMW
ENSG00000054148	2.37	ENCFF365ZMW
ENSG00000054267	2.36	ENCFF365ZMW
ENSG00000054282	3.03	ENCFF365ZMW
ENSG00000054523	3.15	ENCFF365ZMW
ENSG00000054611	0.86	ENCFF365ZMW
ENSG00000054654	3.57	ENCFF365ZMW
ENSG00000054793	2.11	ENCFF365ZMW
ENSG00000054938	0.56	ENCFF365ZMW
ENSG00000054965	1.27	ENCFF365ZMW
ENSG00000054983	0.8	ENCFF365ZMW
ENSG00000055044	2.19	ENCFF365ZMW
ENSG00000055070	4.72	ENCFF365ZMW
ENSG00000055118	2.47	ENCFF365ZMW
ENSG00000055130	3.91	ENCFF365ZMW
ENSG00000055147	1.67	ENCFF365ZMW
ENSG00000055163	1.67	ENCFF365ZMW
ENSG00000055208	5.9	ENCFF365ZMW
ENSG00000055211	5.02	ENCFF365ZMW
ENSG00000055332	2.04	ENCFF365ZMW
ENSG00000055483	1.55	ENCFF365ZMW
ENSG00000055609	3.57	ENCFF365ZMW
ENSG00000055917	5.32	ENCFF365ZMW
ENSG00000055950	5.39	ENCFF365ZMW
ENSG00000056050	3.97	ENCFF365ZMW
ENSG00000056097	5.02	ENCFF365ZMW
ENSG00000056586	3.02	ENCFF365ZMW
ENSG00000056972	1.01	ENCFF365ZMW
ENSG00000057019	2.36	ENCFF365ZMW
ENSG00000057252	0.8	ENCFF365ZMW
